租金(元),面积(平米),均价,评分,户型,室,厅,卫,装修,出租方式,面积评分,租金评分,装修评分,地址评分,总评分,地址,url
4000.0,42.0,95.24,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209901802_1.htm
4300.0,47.0,91.49,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209704235_1.htm
4000.0,52.0,76.92,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209266224_1.htm
4500.0,75.0,60.0,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区深圳市龙华新区民治街道梅陇路337号,http://sz.zu.fang.com/chuzu/3_209729448_1.htm
4200.0,108.0,38.89,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区深圳市龙华新区清湖地铁口附近,http://sz.zu.fang.com/chuzu/3_209903038_1.htm
3600.0,89.0,40.45,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209797218_1.htm
1380.0,25.0,55.2,0%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区宝安区龙华镇,http://sz.zu.fang.com/chuzu/3_209608779_1.htm
3500.0,68.0,51.47,100%,2室2厅2卫,2,2,2,精装修,整租,1,0,1,2,4,深圳龙华区龙华新区政府旁观澜大道与环观南路交汇处,http://sz.zu.fang.com/chuzu/3_209737002_1.htm
4000.0,80.0,50.0,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209919696_1.htm
2600.0,45.0,57.78,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜街道泗黎路与悦兴路交汇处,http://sz.zu.fang.com/chuzu/3_209858219_1.htm
4800.0,52.0,92.31,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209901878_1.htm
4300.0,78.0,55.13,100%,2室2厅1卫,2,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区龙华镇民治街道布龙公路南侧梅观高速公路东侧,http://sz.zu.fang.com/chuzu/3_209821091_1.htm
4200.0,74.0,56.76,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华东环二路与三联路交汇处,http://sz.zu.fang.com/chuzu/3_209443898_1.htm
4500.0,62.0,72.58,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华东环一路,http://sz.zu.fang.com/chuzu/3_208675058_1.htm
3700.0,80.0,46.25,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209500226_1.htm
4700.0,66.0,71.21,100%,2室2厅1卫,2,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区龙华民治路与民康路交汇处,http://sz.zu.fang.com/chuzu/3_209752536_1.htm
3800.0,45.0,84.44,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区民治街道（人民南路与新区大道、腾龙路交汇处）,http://sz.zu.fang.com/chuzu/3_209597159_1.htm
4100.0,89.0,46.07,100%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209587385_1.htm
4300.0,47.0,91.49,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209690968_1.htm
4000.0,89.0,44.94,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区龙华观澜街道（横坑水库南侧）,http://sz.zu.fang.com/chuzu/3_209450708_1.htm
4200.0,72.0,58.33,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区宝安区龙华梅龙路东侧与民安路交汇处东南角,http://sz.zu.fang.com/chuzu/3_209771646_1.htm
3600.0,45.0,80.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇南临布龙路、北临富国路,http://sz.zu.fang.com/chuzu/3_209598601_1.htm
4700.0,135.0,34.81,100%,4室2厅2卫,4,2,2,豪华装修,整租,1,0,1,2,4,深圳龙华区龙华新区政府旁观澜大道与环观南路交汇处,http://sz.zu.fang.com/chuzu/3_209778622_1.htm
4600.0,78.0,58.97,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华东环二路与三联路交汇处,http://sz.zu.fang.com/chuzu/3_208599518_1.htm
4300.0,45.0,95.56,0%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,2,4,深圳龙华区民治街道（人民南路与新区大道、腾龙路交汇处）,http://sz.zu.fang.com/chuzu/3_209804337_1.htm
4160.0,85.0,48.94,0%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区华南路与民康路交界处,http://sz.zu.fang.com/chuzu/3_209758519_1.htm
4800.0,76.0,63.16,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区民治街道（人民南路与新区大道、腾龙路交汇处）,http://sz.zu.fang.com/chuzu/3_209755833_1.htm
4300.0,89.0,48.31,100%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区观澜街道环观南路北侧,http://sz.zu.fang.com/chuzu/3_209505485_1.htm
4800.0,137.0,35.04,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,2,4,深圳龙华区梅观高速与环观南路交汇处鹭湖国际住区,http://sz.zu.fang.com/chuzu/3_209688386_1.htm
1550.0,36.0,43.06,17%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华镇清湖路72号,http://sz.zu.fang.com/chuzu/3_209737364_1.htm
4500.0,89.0,50.56,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华新区政府旁观澜大道与环观南路交汇处,http://sz.zu.fang.com/chuzu/3_209832006_1.htm
4500.0,77.0,58.44,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇东环二路与龙观东路交汇处,http://sz.zu.fang.com/chuzu/3_209486086_1.htm
4500.0,89.0,50.56,100%,4室2厅1卫,4,2,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜大和路和环观南路交汇处,http://sz.zu.fang.com/chuzu/3_209404945_1.htm
4800.0,97.0,49.48,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华东环二路与三联路交汇处,http://sz.zu.fang.com/chuzu/3_209189183_1.htm
3100.0,43.0,72.09,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇梅龙路与龙胜路交汇处,http://sz.zu.fang.com/chuzu/3_209187313_1.htm
4000.0,74.0,54.05,100%,2室2厅1卫,2,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区龙华民乐东路和梅坂大道交汇处东南角,http://sz.zu.fang.com/chuzu/3_209482859_1.htm
4600.0,89.0,51.69,100%,4室2厅1卫,4,2,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜大和路和环观南路交汇处,http://sz.zu.fang.com/chuzu/3_209843823_1.htm
4600.0,88.0,52.27,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209762557_1.htm
3600.0,76.0,47.37,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇和平路与东环一路交汇处,http://sz.zu.fang.com/chuzu/3_209230356_1.htm
4900.0,49.0,100.0,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区民治街道（人民南路与新区大道、腾龙路交汇处）,http://sz.zu.fang.com/chuzu/3_209520598_1.htm
4000.0,52.0,76.92,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209691349_1.htm
4200.0,51.0,82.35,100%,1室0厅1卫,1,0,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209716776_1.htm
4000.0,80.0,50.0,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209755946_1.htm
1380.0,28.0,49.29,17%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华民治大道樟坑民治地铁口旁,http://sz.zu.fang.com/chuzu/3_209734013_1.htm
4200.0,68.0,61.76,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区深圳市宝安区民丰路173号,http://sz.zu.fang.com/chuzu/3_209363036_1.htm
3300.0,83.0,39.76,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209793519_1.htm
4300.0,89.0,48.31,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜街道环观南路北侧,http://sz.zu.fang.com/chuzu/3_209540902_1.htm
1800.0,45.0,40.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,1,1,1,4,深圳南山石鼓路,http://sz.zu.fang.com/chuzu/3_209744043_1.htm
3800.0,90.0,42.22,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209496004_1.htm
4300.0,48.0,89.58,100%,1室2厅1卫,1,2,1,精装修,整租,1,0,1,2,4,深圳龙华区民治街道（人民南路与新区大道、腾龙路交汇处）,http://sz.zu.fang.com/chuzu/3_209599173_1.htm
4200.0,88.0,47.73,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区深圳市宝安区福龙路龙华出口处,http://sz.zu.fang.com/chuzu/3_208930939_1.htm
4300.0,89.0,48.31,100%,4室2厅2卫,4,2,2,豪华装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209762391_1.htm
4300.0,45.0,95.56,0%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209114088_1.htm
4200.0,51.0,82.35,100%,1室0厅1卫,1,0,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209378650_1.htm
3900.0,70.0,55.71,17%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华新区东环一路,http://sz.zu.fang.com/chuzu/3_209737091_1.htm
1100.0,30.0,36.67,100%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华镇民治大道与民丰路交汇处,http://sz.zu.fang.com/chuzu/3_209849837_1.htm
4200.0,50.0,84.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华新区上塘路与民塘路交汇处,http://sz.zu.fang.com/chuzu/3_209192314_1.htm
4300.0,83.0,51.81,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209445346_1.htm
3500.0,48.0,72.92,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华中心区东环一路与建设路交汇处,http://sz.zu.fang.com/chuzu/3_208659196_1.htm
4300.0,51.0,84.31,100%,1室0厅1卫,1,0,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209716969_1.htm
4200.0,56.0,75.0,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区深圳市宝安区民丰路173号,http://sz.zu.fang.com/chuzu/3_209160090_1.htm
2800.0,45.0,62.22,17%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华街道民康路,http://sz.zu.fang.com/chuzu/3_209734380_1.htm
2800.0,60.0,46.67,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区广东省深圳市宝安区民清路9,http://sz.zu.fang.com/chuzu/3_209485672_1.htm
3500.0,75.0,46.67,100%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209806165_1.htm
3600.0,89.0,40.45,100%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209658030_1.htm
4500.0,70.0,64.29,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区深圳市宝安区民丰路173号,http://sz.zu.fang.com/chuzu/3_209115691_1.htm
4800.0,84.0,57.14,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区宝安区龙华梅龙路东侧与民安路交汇处东南角,http://sz.zu.fang.com/chuzu/3_208802262_1.htm
4800.0,89.0,53.93,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇布龙公路与民治大道交汇西南角处,http://sz.zu.fang.com/chuzu/3_209441145_1.htm
4100.0,89.0,46.07,100%,4室2厅1卫,4,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区观澜大和路和环观南路交汇处,http://sz.zu.fang.com/chuzu/3_209366305_1.htm
4700.0,135.0,34.81,100%,4室2厅1卫,4,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209482233_1.htm
3600.0,82.0,43.9,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209777212_1.htm
1800.0,40.0,45.0,17%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华民治大道樟坑民治地铁口旁,http://sz.zu.fang.com/chuzu/3_208840912_1.htm
4000.0,42.0,95.24,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209471539_1.htm
4200.0,89.0,47.19,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区龙华观澜街道（横坑水库南侧）,http://sz.zu.fang.com/chuzu/3_209918815_1.htm
4000.0,109.0,36.7,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区龙华人民路与工业大道交汇处,http://sz.zu.fang.com/chuzu/3_209408337_1.htm
4800.0,47.0,102.13,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209704432_1.htm
1680.0,40.0,42.0,50%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华民治大道樟坑民治地铁口旁,http://sz.zu.fang.com/chuzu/3_209741190_1.htm
4360.0,53.0,82.26,100%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,2,4,深圳龙华区龙华新区上塘路与民塘路交汇处,http://sz.zu.fang.com/chuzu/3_209074675_1.htm
4000.0,86.0,46.51,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209534634_1.htm
4800.0,56.0,85.71,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209583591_1.htm
4200.0,51.0,82.35,100%,1室0厅1卫,1,0,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209149629_1.htm
1600.0,45.0,35.56,100%,1室1厅1卫,1,1,1,精装修,整租,1,1,1,1,4,深圳南山沙河西路白芒村,http://sz.zu.fang.com/chuzu/3_209676113_1.htm
4500.0,88.0,51.14,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华新城大和路和华清大道的交汇处（清湖小学附近）,http://sz.zu.fang.com/chuzu/3_209840201_1.htm
2980.0,68.0,43.82,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华新区梅坂大道梅林关口旁,http://sz.zu.fang.com/chuzu/3_209154537_1.htm
4500.0,89.0,50.56,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区梅观高速与环观南路交汇处鹭湖国际住区,http://sz.zu.fang.com/chuzu/3_209743259_1.htm
3800.0,88.0,43.18,100%,3室2厅2卫,3,2,2,豪华装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209738385_1.htm
2800.0,54.0,51.85,100%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209327772_1.htm
1420.0,36.0,39.44,0%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华东环二路与三联路交汇处,http://sz.zu.fang.com/chuzu/3_209384648_1.htm
1580.0,30.0,52.67,17%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华东环一路,http://sz.zu.fang.com/chuzu/3_209740506_1.htm
4800.0,52.0,92.31,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209690401_1.htm
4100.0,60.0,68.33,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209880251_1.htm
1200.0,30.0,40.0,100%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华东环二路与三联路交汇处,http://sz.zu.fang.com/chuzu/3_209807503_1.htm
4800.0,50.0,96.0,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区民治街道（人民南路与新区大道、腾龙路交汇处）,http://sz.zu.fang.com/chuzu/3_209597338_1.htm
1480.0,30.0,49.33,0%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华街道人民路与宝华路交汇处,http://sz.zu.fang.com/chuzu/3_209741860_1.htm
4500.0,75.0,60.0,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇和平西路与中环路交汇处,http://sz.zu.fang.com/chuzu/3_209615605_1.htm
3900.0,83.0,46.99,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209683869_1.htm
3400.0,80.0,42.5,100%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209779093_1.htm
3900.0,52.0,75.0,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209364416_1.htm
3200.0,89.0,35.96,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209445311_1.htm
4000.0,89.0,44.94,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区梅观高速与环观南路交汇处鹭湖国际住区,http://sz.zu.fang.com/chuzu/3_209858086_1.htm
4000.0,72.0,55.56,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇人民南路与布龙路交汇处,http://sz.zu.fang.com/chuzu/3_209921690_1.htm
4000.0,89.0,44.94,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区梅观高速与环观南路交汇处鹭湖国际住区,http://sz.zu.fang.com/chuzu/3_209080670_1.htm
3800.0,78.0,48.72,100%,2室1厅2卫,2,1,2,精装修,整租,1,0,1,2,4,深圳龙华区宝安区龙华梅龙路东侧与民安路交汇处东南角,http://sz.zu.fang.com/chuzu/3_208942390_1.htm
1700.0,30.0,56.67,100%,1室0厅1卫,1,0,1,豪华装修,整租,0,1,1,2,4,深圳龙华区龙华镇民治大道与民旺路交汇处,http://sz.zu.fang.com/chuzu/3_209783916_1.htm
2180.0,43.0,50.7,17%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇东二环路,http://sz.zu.fang.com/chuzu/3_209519215_1.htm
4800.0,76.0,63.16,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华新区民塘路,http://sz.zu.fang.com/chuzu/3_209624685_1.htm
4500.0,75.0,60.0,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区宝安区龙华梅龙路东侧与民安路交汇处东南角,http://sz.zu.fang.com/chuzu/3_209729549_1.htm
4000.0,42.0,95.24,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209590168_1.htm
1600.0,30.0,53.33,100%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华镇东环二路与龙观东路交汇处,http://sz.zu.fang.com/chuzu/3_209751397_1.htm
1300.0,28.0,46.43,50%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,2,4,深圳龙华区腾龙路与简上路交汇处,http://sz.zu.fang.com/chuzu/3_209566106_1.htm
3500.0,88.0,39.77,100%,3室2厅2卫,3,2,2,豪华装修,整租,1,0,1,2,4,深圳龙华区观澜大道和人民路交汇处,http://sz.zu.fang.com/chuzu/3_209878655_1.htm
4000.0,82.0,48.78,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209924242_1.htm
4000.0,42.0,95.24,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,2,4,深圳龙华区梅龙路与金龙路交汇处,http://sz.zu.fang.com/chuzu/3_209717787_1.htm
1500.0,35.0,42.86,100%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,2,4,深圳龙华区龙观路与布龙路交汇处,http://sz.zu.fang.com/chuzu/3_209112968_1.htm
1500.0,35.0,42.86,17%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华人民路与工业大道交汇处,http://sz.zu.fang.com/chuzu/3_209520623_1.htm
4100.0,89.0,46.07,100%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,2,4,深圳龙华区大和路与竹园路交汇处，大和路西侧,http://sz.zu.fang.com/chuzu/3_209584884_1.htm
4500.0,70.0,64.29,50%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,2,4,深圳龙华区华南路与民康路交界处,http://sz.zu.fang.com/chuzu/3_209776062_1.htm
4200.0,51.0,82.35,100%,1室0厅1卫,1,0,1,精装修,整租,1,0,1,2,4,"深圳龙华区梅龙路与民乐路的交汇处(梅林检查站附近,地铁4号线白",http://sz.zu.fang.com/chuzu/3_209844816_1.htm
1080.0,30.0,36.0,0%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华和平路和中环路的交汇处,http://sz.zu.fang.com/chuzu/3_209758635_1.htm
4000.0,72.0,55.56,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇人民南路与布龙路交汇处,http://sz.zu.fang.com/chuzu/3_209921730_1.htm
4800.0,89.0,53.93,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,2,4,深圳龙华区梅观高速与环观南路交汇处鹭湖国际住区,http://sz.zu.fang.com/chuzu/3_209671987_1.htm
2800.0,60.0,46.67,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,2,4,深圳龙华区广东省深圳市宝安区民清路9,http://sz.zu.fang.com/chuzu/3_209483099_1.htm
1200.0,35.0,34.29,100%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,2,4,深圳龙华区龙华镇清湖路72号,http://sz.zu.fang.com/chuzu/3_209745853_1.htm
4100.0,75.0,54.67,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,2,4,深圳龙华区龙华镇民治大道西面,http://sz.zu.fang.com/chuzu/3_209739476_1.htm
